buildId,scenarioId,seed,result,turns,actions,hp,stamina,mana,impact,bleeds,staggers,manaSpent,completed
heavy,armored,1,victory,7,27,74,2,1,57,0,1,0,
heavy,armored,2,victory,7,27,72,2,1,56,0,1,0,
heavy,armored,3,victory,8,28,74,4,1,55,0,1,0,
heavy,armored,4,victory,7,28,75,1,1,61,0,1,0,
heavy,armored,5,victory,7,26,74,2,1,54,0,1,0,
heavy,armored,6,victory,7,26,80,2,1,57,0,1,0,
heavy,armored,7,victory,8,29,80,3,1,61,0,1,0,
heavy,armored,8,victory,6,24,72,1,1,57,0,1,0,
heavy,armored,9,victory,8,31,80,3,1,60,0,1,0,
heavy,armored,10,victory,8,30,80,2,1,53,0,1,0,
heavy,armored,11,victory,7,25,80,2,1,60,0,1,0,
heavy,armored,12,victory,8,30,80,2,1,58,0,1,0,
heavy,armored,13,victory,8,30,74,4,1,61,0,1,0,
heavy,armored,14,victory,7,25,80,2,1,53,0,1,0,
heavy,armored,15,victory,8,31,80,2,1,59,0,1,0,
heavy,armored,16,victory,7,25,80,1,1,53,0,1,0,
heavy,armored,17,victory,7,25,74,1,1,53,0,1,0,
heavy,armored,18,victory,7,29,80,1,1,61,0,1,0,
heavy,armored,19,victory,8,28,72,2,1,59,0,1,0,
heavy,armored,20,victory,8,30,72,4,1,61,0,1,0,
heavy,armored,21,victory,7,26,72,2,1,61,0,1,0,
heavy,armored,22,victory,6,23,80,3,1,57,0,1,0,
heavy,armored,23,victory,7,26,80,2,1,57,0,1,0,
heavy,armored,24,victory,8,30,80,2,1,56,0,1,0,
heavy,armored,25,victory,7,27,80,1,1,60,0,1,0,
heavy,armored,26,victory,7,25,72,1,1,58,0,1,0,
heavy,armored,27,victory,7,28,80,2,1,57,0,1,0,
heavy,armored,28,victory,7,26,80,1,1,57,0,1,0,
heavy,armored,29,victory,7,26,80,4,1,57,0,1,0,
heavy,armored,30,victory,8,30,80,3,1,60,0,1,0,
heavy,armored,31,victory,7,25,74,2,1,57,0,1,0,
heavy,armored,32,victory,7,25,80,4,1,57,0,1,0,
heavy,armored,33,victory,7,25,74,1,1,60,0,1,0,
heavy,armored,34,victory,8,29,72,0,1,55,0,1,0,
heavy,armored,35,victory,7,27,64,1,1,59,0,1,0,
heavy,armored,36,victory,6,24,80,0,1,57,0,1,0,
heavy,armored,37,victory,8,30,75,2,1,58,0,1,0,
heavy,armored,38,victory,7,28,80,2,1,60,0,1,0,
heavy,armored,39,victory,7,27,74,2,1,56,0,1,0,
heavy,armored,40,victory,8,29,72,1,1,56,0,1,0,
heavy,armored,41,victory,7,27,80,2,1,57,0,1,0,
heavy,armored,42,victory,6,24,80,1,1,57,0,1,0,
heavy,armored,43,victory,7,26,80,2,1,57,0,1,0,
heavy,armored,44,victory,7,24,64,3,1,55,0,1,0,
heavy,armored,45,victory,7,28,72,4,1,56,0,1,0,
heavy,armored,46,victory,7,27,74,2,1,58,0,1,0,
heavy,armored,47,victory,7,26,72,2,1,61,0,1,0,
heavy,armored,48,victory,6,22,72,3,1,53,0,1,0,
heavy,armored,49,victory,7,27,80,1,1,57,0,1,0,
heavy,armored,50,victory,7,29,80,0,1,61,0,1,0,
heavy,armored,51,victory,6,20,62,1,1,55,0,1,0,
heavy,armored,52,victory,7,25,66,3,1,61,0,1,0,
heavy,armored,53,victory,8,29,80,1,1,59,0,1,0,
heavy,armored,54,victory,6,24,80,1,1,53,0,1,0,
heavy,armored,55,victory,6,24,72,1,1,57,0,1,0,
heavy,armored,56,victory,7,27,74,4,1,57,0,1,0,
heavy,armored,57,victory,7,25,80,1,1,53,0,1,0,
heavy,armored,58,victory,7,26,80,2,1,52,0,1,0,
heavy,armored,59,victory,7,24,64,1,1,55,0,1,0,
heavy,armored,60,victory,7,25,80,1,1,55,0,1,0,
heavy,armored,61,victory,7,26,80,1,1,58,0,1,0,
heavy,armored,62,victory,7,25,80,4,1,57,0,1,0,
heavy,armored,63,victory,7,27,80,1,1,60,0,1,0,
heavy,armored,64,victory,6,23,72,0,1,56,0,1,0,
heavy,armored,65,victory,7,25,74,5,1,53,0,1,0,
heavy,armored,66,victory,6,23,74,2,1,57,0,1,0,
heavy,armored,67,victory,6,21,72,3,1,53,0,1,0,
heavy,armored,68,victory,7,28,80,0,1,57,0,1,0,
heavy,armored,69,victory,7,27,80,0,1,60,0,1,0,
heavy,armored,70,victory,8,31,80,1,1,57,0,1,0,
heavy,armored,71,victory,8,30,80,3,1,58,0,1,0,
heavy,armored,72,victory,7,26,74,2,1,57,0,1,0,
heavy,armored,73,victory,7,25,74,1,1,57,0,1,0,
heavy,armored,74,victory,7,24,69,2,1,51,0,1,0,
heavy,armored,75,victory,7,24,64,2,1,58,0,1,0,
heavy,armored,76,victory,7,26,80,3,1,55,0,1,0,
heavy,armored,77,victory,7,27,72,2,1,56,0,1,0,
heavy,armored,78,victory,7,25,80,2,1,57,0,1,0,
heavy,armored,79,victory,7,25,80,1,1,57,0,1,0,
heavy,armored,80,victory,8,28,72,2,1,58,0,1,0,
heavy,armored,81,victory,7,27,80,3,1,57,0,1,0,
heavy,armored,82,victory,7,24,74,0,1,51,0,1,0,
heavy,armored,83,victory,7,23,64,3,1,59,0,1,0,
heavy,armored,84,victory,7,27,80,1,1,60,0,1,0,
heavy,armored,85,victory,7,25,80,4,1,57,0,1,0,
heavy,armored,86,victory,8,30,80,3,1,61,0,1,0,
heavy,armored,87,victory,8,30,80,5,1,58,0,1,0,
heavy,armored,88,victory,7,26,80,3,1,60,0,1,0,
heavy,armored,89,victory,8,31,72,3,1,59,0,1,0,
heavy,armored,90,victory,7,24,72,1,1,55,0,1,0,
heavy,armored,91,victory,8,31,80,3,1,64,0,1,0,
heavy,armored,92,victory,7,27,67,1,1,58,0,1,0,
heavy,armored,93,victory,7,25,74,5,1,53,0,1,0,
heavy,armored,94,victory,8,30,80,5,1,57,0,1,0,
heavy,armored,95,victory,8,31,72,2,1,59,0,1,0,
heavy,armored,96,victory,7,26,80,3,1,57,0,1,0,
heavy,armored,97,victory,8,31,72,2,1,61,0,1,0,
heavy,armored,98,victory,7,26,80,0,1,53,0,1,0,
heavy,armored,99,victory,9,36,80,3,1,65,0,1,0,
heavy,armored,100,victory,6,22,80,0,1,51,0,1,0,
heavy,group,1,victory,4,14,79,3,1,16,0,0,0,
heavy,group,2,victory,4,13,71,4,1,21,0,0,0,
heavy,group,3,victory,3,10,74,0,1,19,0,0,0,
heavy,group,4,victory,3,10,73,1,1,26,0,0,0,
heavy,group,5,victory,4,13,71,4,1,21,0,0,0,
heavy,group,6,victory,3,10,74,0,1,21,0,0,0,
heavy,group,7,victory,4,14,71,1,1,23,0,0,0,
heavy,group,8,victory,3,10,71,0,1,21,0,0,0,
heavy,group,9,victory,4,12,71,2,1,21,0,0,0,
heavy,group,10,victory,4,14,74,4,1,21,0,0,0,
heavy,group,11,victory,3,10,71,2,1,24,0,0,0,
heavy,group,12,victory,3,10,71,1,1,21,0,0,0,
heavy,group,13,victory,3,9,68,1,1,19,0,0,0,
heavy,group,14,victory,3,9,71,3,1,19,0,0,0,
heavy,group,15,victory,3,10,71,2,1,24,0,0,0,
heavy,group,16,victory,3,10,71,0,1,21,0,0,0,
heavy,group,17,victory,3,10,71,1,1,21,0,0,0,
heavy,group,18,victory,3,9,73,2,1,21,0,0,0,
heavy,group,19,victory,4,12,74,1,1,21,0,0,0,
heavy,group,20,victory,3,9,68,2,1,21,0,0,0,
heavy,group,21,victory,4,14,76,4,1,23,0,0,0,
heavy,group,22,victory,3,10,71,2,1,24,0,0,0,
heavy,group,23,victory,4,13,71,4,1,21,0,0,0,
heavy,group,24,victory,3,10,71,0,1,21,0,0,0,
heavy,group,25,victory,3,10,71,1,1,21,0,0,0,
heavy,group,26,victory,3,9,71,3,1,19,0,0,0,
heavy,group,27,victory,3,10,71,0,1,21,0,0,0,
heavy,group,28,victory,3,10,74,0,1,19,0,0,0,
heavy,group,29,victory,3,10,71,0,1,21,0,0,0,
heavy,group,30,victory,3,10,74,0,1,19,0,0,0,
heavy,group,31,victory,3,9,71,3,1,19,0,0,0,
heavy,group,32,victory,3,10,71,4,1,21,0,0,0,
heavy,group,33,victory,4,12,78,1,1,14,0,0,0,
heavy,group,34,victory,3,11,73,1,1,20,0,0,0,
heavy,group,35,victory,4,12,74,1,1,19,0,0,0,
heavy,group,36,victory,4,13,74,2,1,23,0,0,0,
heavy,group,37,victory,3,9,71,3,1,19,0,0,0,
heavy,group,38,victory,4,14,71,2,1,23,0,0,0,
heavy,group,39,victory,4,13,71,4,1,21,0,0,0,
heavy,group,40,victory,3,10,71,0,1,21,0,0,0,
heavy,group,41,victory,3,9,73,2,1,21,0,0,0,
heavy,group,42,victory,3,9,71,3,1,19,0,0,0,
heavy,group,43,victory,3,10,70,0,1,26,0,0,0,
heavy,group,44,victory,3,9,71,3,1,19,0,0,0,
heavy,group,45,victory,3,10,76,0,1,21,0,0,0,
heavy,group,46,victory,4,12,71,2,1,21,0,0,0,
heavy,group,47,victory,3,11,74,1,1,23,0,0,0,
heavy,group,48,victory,3,10,71,1,1,21,0,0,0,
heavy,group,49,victory,4,12,74,1,1,19,0,0,0,
heavy,group,50,victory,4,11,70,2,1,21,0,0,0,
heavy,group,51,victory,4,14,77,1,1,21,0,0,0,
heavy,group,52,victory,4,11,70,2,1,17,0,0,0,
heavy,group,53,victory,4,12,70,1,1,26,0,0,0,
heavy,group,54,victory,3,10,71,0,1,21,0,0,0,
heavy,group,55,victory,3,10,71,0,1,21,0,0,0,
heavy,group,56,victory,4,14,77,3,1,19,0,0,0,
heavy,group,57,victory,4,14,78,2,1,21,0,0,0,
heavy,group,58,victory,4,12,68,2,1,23,0,0,0,
heavy,group,59,victory,3,11,74,1,1,23,0,0,0,
heavy,group,60,victory,4,13,76,2,1,23,0,0,0,
heavy,group,61,victory,3,11,74,1,1,21,0,0,0,
heavy,group,62,victory,3,10,74,0,1,21,0,0,0,
heavy,group,63,victory,3,10,71,1,1,21,0,0,0,
heavy,group,64,victory,3,10,74,0,1,21,0,0,0,
heavy,group,65,victory,4,12,78,1,1,14,0,0,0,
heavy,group,66,victory,4,14,77,1,1,21,0,0,0,
heavy,group,67,victory,4,12,71,5,1,21,0,0,0,
heavy,group,68,victory,4,13,73,3,1,26,0,0,0,
heavy,group,69,victory,3,10,74,0,1,19,0,0,0,
heavy,group,70,victory,3,10,71,0,1,21,0,0,0,
heavy,group,71,victory,3,9,71,3,1,19,0,0,0,
heavy,group,72,victory,3,10,71,1,1,21,0,0,0,
heavy,group,73,victory,4,12,74,2,1,14,0,0,0,
heavy,group,74,victory,3,10,71,2,1,24,0,0,0,
heavy,group,75,victory,4,14,71,2,1,26,0,0,0,
heavy,group,76,victory,3,10,71,1,1,21,0,0,0,
heavy,group,77,victory,4,12,74,2,1,14,0,0,0,
heavy,group,78,victory,3,9,71,3,1,19,0,0,0,
heavy,group,79,victory,3,10,76,0,1,21,0,0,0,
heavy,group,80,victory,4,13,74,2,1,21,0,0,0,
heavy,group,81,victory,3,9,70,1,1,21,0,0,0,
heavy,group,82,victory,3,10,71,0,1,21,0,0,0,
heavy,group,83,victory,4,13,71,4,1,21,0,0,0,
heavy,group,84,victory,4,12,71,1,1,21,0,0,0,
heavy,group,85,victory,3,10,74,0,1,21,0,0,0,
heavy,group,86,victory,3,10,71,1,1,21,0,0,0,
heavy,group,87,victory,3,10,71,0,1,21,0,0,0,
heavy,group,88,victory,4,12,70,1,1,26,0,0,0,
heavy,group,89,victory,4,12,74,2,1,14,0,0,0,
heavy,group,90,victory,4,13,74,2,1,21,0,0,0,
heavy,group,91,victory,3,11,74,1,1,21,0,0,0,
heavy,group,92,victory,3,10,71,0,1,21,0,0,0,
heavy,group,93,victory,4,13,71,2,1,23,0,0,0,
heavy,group,94,victory,4,12,71,1,1,19,0,0,0,
heavy,group,95,victory,3,10,71,0,1,21,0,0,0,
heavy,group,96,victory,3,10,74,0,1,21,0,0,0,
heavy,group,97,victory,3,10,71,1,1,21,0,0,0,
heavy,group,98,victory,4,14,73,4,1,20,0,0,0,
heavy,group,99,victory,3,10,74,0,1,21,0,0,0,
heavy,group,100,victory,3,10,71,1,1,21,0,0,0,
heavy,resistant,1,victory,3,10,75,2,1,23,0,1,0,
heavy,resistant,2,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,3,victory,3,10,80,4,1,23,0,1,0,
heavy,resistant,4,victory,3,11,80,1,1,26,0,1,0,
heavy,resistant,5,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,6,victory,3,10,80,5,1,23,0,1,0,
heavy,resistant,7,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,8,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,9,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,10,victory,4,14,80,5,1,23,0,1,0,
heavy,resistant,11,victory,3,10,80,4,1,23,0,1,0,
heavy,resistant,12,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,13,victory,3,11,80,1,1,26,0,1,0,
heavy,resistant,14,victory,3,10,80,2,1,26,0,1,0,
heavy,resistant,15,victory,3,10,80,5,1,23,0,1,0,
heavy,resistant,16,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,17,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,18,victory,3,11,80,1,1,26,0,1,0,
heavy,resistant,19,victory,3,10,80,2,1,26,0,1,0,
heavy,resistant,20,victory,3,8,66,3,1,21,0,0,0,
heavy,resistant,21,victory,3,10,80,0,1,26,0,1,0,
heavy,resistant,22,victory,3,10,80,4,1,23,0,1,0,
heavy,resistant,23,victory,3,10,80,3,1,23,0,1,0,
heavy,resistant,24,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,25,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,26,victory,3,10,80,4,1,23,0,1,0,
heavy,resistant,27,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,28,victory,3,10,80,2,1,26,0,1,0,
heavy,resistant,29,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,30,victory,3,10,80,0,1,21,0,0,0,
heavy,resistant,31,victory,3,10,80,2,1,26,0,1,0,
heavy,resistant,32,victory,3,10,80,5,1,23,0,1,0,
heavy,resistant,33,victory,3,10,75,3,1,23,0,1,0,
heavy,resistant,34,victory,3,11,80,4,1,23,0,1,0,
heavy,resistant,35,victory,3,11,80,4,1,23,0,1,0,
heavy,resistant,36,victory,3,10,80,3,1,26,0,1,0,
heavy,resistant,37,victory,3,10,76,1,1,26,0,1,0,
heavy,resistant,38,victory,3,11,73,1,1,21,0,0,0,
heavy,resistant,39,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,40,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,41,victory,3,10,80,2,1,26,0,1,0,
heavy,resistant,42,victory,3,10,80,3,1,26,0,1,0,
heavy,resistant,43,victory,3,11,80,2,1,26,0,1,0,
heavy,resistant,44,victory,3,10,80,2,1,26,0,1,0,
heavy,resistant,45,victory,4,13,80,5,1,23,0,1,0,
heavy,resistant,46,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,47,victory,3,10,80,5,1,23,0,1,0,
heavy,resistant,48,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,49,victory,3,9,73,3,1,21,0,0,0,
heavy,resistant,50,victory,3,11,80,3,1,23,0,1,0,
heavy,resistant,51,victory,3,10,75,1,1,26,0,1,0,
heavy,resistant,52,victory,3,10,73,1,1,26,0,1,0,
heavy,resistant,53,victory,3,11,80,2,1,26,0,1,0,
heavy,resistant,54,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,55,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,56,victory,3,10,75,1,1,26,0,1,0,
heavy,resistant,57,victory,3,10,75,3,1,23,0,1,0,
heavy,resistant,58,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,59,victory,3,10,80,4,1,23,0,1,0,
heavy,resistant,60,victory,3,11,80,4,1,23,0,1,0,
heavy,resistant,61,victory,3,10,80,1,1,21,0,0,0,
heavy,resistant,62,victory,4,13,80,3,1,26,0,1,0,
heavy,resistant,63,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,64,victory,3,10,80,3,1,26,0,1,0,
heavy,resistant,65,victory,3,10,75,1,1,26,0,1,0,
heavy,resistant,66,victory,3,10,75,1,1,26,0,1,0,
heavy,resistant,67,victory,3,10,80,2,1,26,0,1,0,
heavy,resistant,68,victory,4,12,80,4,1,21,0,0,0,
heavy,resistant,69,victory,3,11,80,2,1,26,0,1,0,
heavy,resistant,70,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,71,victory,3,10,80,2,1,26,0,1,0,
heavy,resistant,72,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,73,victory,3,10,75,1,1,26,0,1,0,
heavy,resistant,74,victory,3,10,76,1,1,26,0,1,0,
heavy,resistant,75,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,76,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,77,victory,3,11,80,0,1,23,0,1,0,
heavy,resistant,78,victory,3,10,80,4,1,23,0,1,0,
heavy,resistant,79,victory,3,10,80,5,1,23,0,1,0,
heavy,resistant,80,victory,3,10,80,2,1,26,0,1,0,
heavy,resistant,81,victory,3,11,80,4,1,23,0,1,0,
heavy,resistant,82,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,83,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,84,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,85,victory,3,10,80,2,1,26,0,1,0,
heavy,resistant,86,victory,3,9,73,0,1,21,0,0,0,
heavy,resistant,87,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,88,victory,3,11,80,2,1,26,0,1,0,
heavy,resistant,89,victory,3,11,80,0,1,23,0,1,0,
heavy,resistant,90,victory,3,10,80,4,1,23,0,1,0,
heavy,resistant,91,victory,3,10,80,2,1,26,0,1,0,
heavy,resistant,92,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,93,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,94,victory,3,11,73,1,1,21,0,0,0,
heavy,resistant,95,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,96,victory,3,10,80,1,1,26,0,1,0,
heavy,resistant,97,victory,3,9,73,1,1,21,0,0,0,
heavy,resistant,98,victory,4,14,80,5,1,23,0,1,0,
heavy,resistant,99,victory,3,11,80,3,1,23,0,1,0,
heavy,resistant,100,victory,3,9,73,1,1,21,0,0,0,
heavy,boss,1,victory,8,30,64,2,1,68,0,1,0,
heavy,boss,2,victory,7,24,48,2,1,62,0,1,0,
heavy,boss,3,victory,9,33,56,1,1,71,0,1,0,
heavy,boss,4,victory,7,25,56,1,1,61,0,1,0,
heavy,boss,5,victory,8,28,48,0,1,67,0,1,0,
heavy,boss,6,victory,8,30,72,0,1,72,0,1,0,
heavy,boss,7,victory,9,32,60,1,1,63,0,1,0,
heavy,boss,8,victory,8,30,58,3,1,67,0,1,0,
heavy,boss,9,victory,8,28,50,1,1,62,0,1,0,
heavy,boss,10,victory,7,27,72,0,1,65,0,1,0,
heavy,boss,11,victory,8,31,72,3,1,69,0,1,0,
heavy,boss,12,victory,7,25,56,1,1,67,0,1,0,
heavy,boss,13,victory,7,26,52,0,1,66,0,1,0,
heavy,boss,14,victory,7,24,56,0,1,58,0,1,0,
heavy,boss,15,victory,8,32,76,1,1,69,0,1,0,
heavy,boss,16,victory,7,25,56,0,1,67,0,1,0,
heavy,boss,17,victory,8,29,53,1,1,64,0,1,0,
heavy,boss,18,victory,8,32,74,0,1,72,0,1,0,
heavy,boss,19,victory,8,27,56,1,1,62,0,1,0,
heavy,boss,20,victory,9,33,66,2,1,69,0,1,0,
heavy,boss,21,victory,7,25,64,0,1,68,0,1,0,
heavy,boss,22,victory,8,27,54,2,1,62,0,1,0,
heavy,boss,23,victory,8,29,58,0,1,69,0,1,0,
heavy,boss,24,victory,8,29,50,2,1,62,0,1,0,
heavy,boss,25,victory,8,29,53,1,1,66,0,1,0,
heavy,boss,26,victory,7,27,72,1,1,68,0,1,0,
heavy,boss,27,victory,8,28,54,3,1,66,0,1,0,
heavy,boss,28,victory,8,27,54,3,1,62,0,1,0,
heavy,boss,29,victory,8,30,58,1,1,62,0,1,0,
heavy,boss,30,victory,9,34,70,1,1,67,0,1,0,
heavy,boss,31,victory,9,31,60,1,1,61,0,1,0,
heavy,boss,32,victory,8,28,62,3,1,69,0,1,0,
heavy,boss,33,victory,8,30,64,1,1,72,0,1,0,
heavy,boss,34,victory,9,34,70,2,1,71,0,1,0,
heavy,boss,35,victory,9,32,48,3,1,71,0,1,0,
heavy,boss,36,victory,7,27,70,0,1,68,0,1,0,
heavy,boss,37,victory,7,24,57,1,1,68,0,1,0,
heavy,boss,38,victory,7,25,56,1,1,66,0,1,0,
heavy,boss,39,victory,7,26,58,1,1,58,0,1,0,
heavy,boss,40,victory,9,32,48,2,1,71,0,1,0,
heavy,boss,41,victory,7,25,56,0,1,66,0,1,0,
heavy,boss,42,victory,8,31,74,1,1,69,0,1,0,
heavy,boss,43,victory,8,30,68,3,1,69,0,1,0,
heavy,boss,44,victory,8,28,64,2,1,65,0,1,0,
heavy,boss,45,victory,7,26,72,0,1,68,0,1,0,
heavy,boss,46,victory,7,25,45,0,1,65,0,1,0,
heavy,boss,47,victory,8,30,72,2,1,68,0,1,0,
heavy,boss,48,victory,8,27,52,1,1,58,0,1,0,
